customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
401,39.0,Male,South,Secondary,Self-Employed,917967.7956361368,363209.99471017136,Other,850.0,2,67,0.6708995280503053,2018-06-17,1
402,42.0,Female,North,Post-Graduate,Salaried,714814.2441788003,279913.59789801505,Home,652.4520117808316,4,22,0.4709913562798038,2019-01-11,0
403,39.0,Female,North,Post-Graduate,Salaried,,320955.7423240323,Other,592.7954487711353,5,61,0.3759153809995097,2018-12-03,0
404,39.0,Male,West,Post-Graduate,Self-Employed,331574.450302977,153164.18919469073,Car,682.646800765877,4,43,0.31634037576612184,2020-02-15,0
405,59.0,Female,East,Post-Graduate,Self-Employed,326835.1689169122,50000.0,Other,850.0,4,62,0.4446318836728379,2020-07-25,0
406,23.0,Male,West,Secondary,Salaried,570206.1380465407,325487.8097124257,Education,771.61641880149,0,59,0.7192645326723204,2017-05-07,0
407,,Male,East,Primary,Self-Employed,700556.8853790389,50000.0,Home,748.237128275301,3,25,0.7296934370780286,2017-08-27,0
408,60.0,Female,East,Graduate,Salaried,959272.1645853927,202397.4261636198,Education,763.6149489313216,2,39,0.6668337706789471,2018-08-05,0
409,54.0,Female,East,Post-Graduate,Salaried,,391177.27996299544,Education,638.4325228398154,3,30,0.3638197227148122,2016-10-20,0
410,50.0,Female,South,Primary,Self-Employed,551463.7446375934,278784.66038095544,Home,726.0835501092687,0,51,0.6116603720982884,2019-03-17,0
411,25.0,Male,West,Primary,Self-Employed,394726.15846682154,542251.396718472,Education,700.2001840253698,2,79,0.5994827631037936,2021-07-11,0
412,61.0,Female,East,Secondary,Salaried,846000.11454383,403766.372887266,Business,844.7253398915527,2,46,0.5389863386768079,2016-06-20,0
413,61.0,Male,North,Primary,Salaried,407058.91484985704,151915.24175116353,Business,691.3049826730678,1,40,0.584985290468705,2020-05-05,0
414,22.0,Male,South,Secondary,Salaried,925693.7109544643,254097.0069777158,Business,669.7378764338073,3,63,0.5442534428365676,2017-06-14,0
415,56.0,Female,West,Post-Graduate,Salaried,543123.0700786981,242894.3946183346,Other,606.8160482104702,3,67,0.5958194562518757,2019-02-17,0
416,21.0,Female,East,Post-Graduate,Salaried,918116.4145235701,50000.0,Education,711.2011589500493,1,69,0.7008541682347902,2021-02-02,0
417,23.0,Female,North,Graduate,Salaried,735786.2580118557,108940.16252734701,Home,723.4361466815068,4,32,0.2767397360824078,2020-10-26,1
418,,Female,West,Graduate,Salaried,572600.9021115083,165885.86395302095,Home,603.8729449487586,0,41,0.7247380265043166,2021-10-14,0
419,49.0,Female,West,Graduate,Self-Employed,496120.72563477466,50000.0,Other,736.2530883248461,3,54,0.29512030508931597,2021-12-28,0
420,47.0,Female,South,Primary,Self-Employed,531818.424530784,257124.02023774644,Home,718.6543619035887,1,66,0.2466395988872623,2022-10-29,0
421,64.0,Male,West,Post-Graduate,Self-Employed,685663.3384750475,212639.2233020439,Business,781.0756607907011,2,41,0.8832557803550272,2016-07-07,1
422,52.0,Male,South,Secondary,Salaried,615431.2992435433,50000.0,Education,796.9894494321522,5,47,0.8698942382093089,2016-06-06,0
423,57.0,Male,East,Graduate,,481237.718386259,310631.9297915998,Home,707.5423434891424,1,40,0.24230558145839484,2021-05-24,0
424,33.0,Male,South,Secondary,Self-Employed,566873.7179364735,357380.9117036439,Home,617.0908092694324,5,65,0.5102774090324735,2016-09-02,0
425,30.0,Female,North,Secondary,Self-Employed,615715.4059438299,284055.17182973336,Car,633.5502735564285,4,37,0.3303714568098423,2022-07-05,1
426,59.0,Female,South,Graduate,,174253.1811170376,201389.77371865447,Car,840.9702130463272,0,50,0.5397414279940926,2018-04-29,1
427,47.0,Male,North,Post-Graduate,,691633.6229577397,338716.32276277826,Car,713.2391514498048,5,79,0.7811240700997111,2020-12-15,0
428,36.0,Male,South,Graduate,Salaried,404055.7550566386,352033.0540715037,Education,839.6923023640845,4,65,0.8654282423200232,2018-12-30,1
429,34.0,Female,West,Secondary,Salaried,369333.519358851,296110.5354579532,Business,739.8883854789784,5,56,0.6439768574160761,2019-08-29,1
430,36.0,Male,East,Graduate,Self-Employed,,126308.16243478586,Business,760.2988509742759,2,40,0.44773396704827195,2021-10-27,0
431,45.0,Female,North,Secondary,,241221.50042642193,291490.11482667713,Business,775.0978892990528,2,33,0.6223278959512188,2016-06-17,0
432,43.0,Female,South,Secondary,Self-Employed,328910.4993775422,429322.0976238218,Education,602.1488948472461,2,44,0.41840091427591525,2022-02-05,0
433,54.0,Female,South,Graduate,Salaried,,160505.64120824047,Education,724.5560600090021,2,46,0.8368765485824423,2020-07-09,1
434,,Female,South,Primary,Salaried,990651.8275053136,564690.9008698647,Car,601.040087891035,1,59,0.8092803241740858,2022-04-26,0
435,40.0,Female,West,Graduate,,494824.06482095923,171155.35990219234,Home,677.2070121698029,2,79,0.5907622251957627,2020-02-18,1
436,26.0,Male,West,Primary,Unemployed,1906650.063760819,509722.10400204087,Other,,2,79,0.42735924076625237,2020-11-30,0
437,29.0,Female,North,Secondary,Salaried,680096.2773012657,149127.1605990496,Other,617.9732887574038,1,42,0.4053727729080848,2022-06-02,0
438,,Female,North,Secondary,Salaried,626213.0372431697,283490.62538803916,Home,744.7469859622138,2,50,0.22339259629354163,2017-09-11,1
439,18.0,Male,West,Primary,Salaried,584511.3078548013,50000.0,Car,580.1304811627331,4,66,0.7710745957177065,2022-08-04,0
440,64.0,Female,North,Secondary,Salaried,360941.24728015106,168093.73017749182,Home,791.4655859169255,4,79,0.5152682491273055,2021-12-04,0
441,51.0,Female,East,Primary,Self-Employed,890185.5096558423,86181.81994771492,Home,646.8450254315721,3,48,0.4275930498801851,2016-12-22,0
442,49.0,Female,East,Primary,Self-Employed,961439.3287275771,270300.75218384364,Other,617.8306060624973,4,66,0.5297772484984278,2022-10-22,0
443,42.0,Female,West,Secondary,Self-Employed,263468.26117546286,399167.1063263361,Car,,0,49,0.7731165933182564,2020-08-04,0
444,57.0,Female,North,Post-Graduate,Salaried,395194.2818227241,346900.9280671827,Education,653.6516933729873,0,70,0.2872299453952648,2019-04-26,0
445,62.0,Female,South,Primary,Self-Employed,544037.9315245987,50000.0,Other,547.391055443456,0,45,0.8003591917692792,2019-07-28,0
446,18.0,Female,East,Graduate,Salaried,407092.4410179617,556310.447939182,Education,656.1280688713337,1,39,0.8282561845758478,2020-03-14,1
447,33.0,Female,West,Graduate,,701193.110691173,294291.99109313026,Car,787.9589620266465,4,57,0.8626955405237218,2020-01-29,1
448,56.0,Female,North,Secondary,Salaried,454345.5595186774,133525.12892604998,Home,684.9030720208133,0,38,0.47824159469583943,2021-05-17,0
449,22.0,Female,West,Post-Graduate,Salaried,1033011.2135613204,273569.18784864113,Business,605.7985107274687,3,46,0.3519982828263703,2019-09-23,1
450,39.0,Female,South,Secondary,Self-Employed,838109.7188687192,276428.47337540385,Business,718.1010653255047,1,44,0.46154857292668894,2016-07-17,0
451,46.0,Male,East,Post-Graduate,Unemployed,642514.806126443,149972.69245726545,Car,711.0316620699925,3,59,0.43303846736198226,2020-11-22,0
452,20.0,Female,West,Primary,Salaried,805397.2526639465,279687.5001013113,Business,850.0,4,57,0.323307738752002,2018-12-09,0
453,29.0,Female,West,Primary,Self-Employed,821180.0848714618,158879.15685695392,Education,763.2576814832324,2,71,0.6250866690710415,2019-03-11,1
454,43.0,Male,West,Primary,Salaried,487210.50238835136,189345.7010964966,Business,724.4478501738276,3,42,0.5336369123560403,2020-12-11,1
455,33.0,Female,South,Primary,Salaried,436756.5510916071,147058.12963673734,Car,772.4053238687638,2,48,0.8059906946268025,2020-03-17,0
456,54.0,Male,West,Graduate,Salaried,615628.6125939295,50000.0,Car,689.249514545595,1,34,0.2224767063374408,2016-01-31,0
457,39.0,Male,South,Graduate,Salaried,772327.2248995889,271875.4705323076,Education,693.9669455275041,3,78,0.6507075492885884,2022-07-08,0
458,46.0,Female,South,Secondary,Salaried,627812.0797306835,337794.9154774507,Business,832.7152242745252,3,22,0.7340642149580927,2017-10-21,0
459,31.0,Male,South,Post-Graduate,Salaried,284600.70356180053,327232.53941145586,Business,569.1536778547002,5,29,0.7316405984318148,2022-02-02,0
460,45.0,Female,East,Primary,Salaried,439435.11120983155,372988.7878952852,Home,777.4356410512752,1,34,0.8202517769668676,2022-08-14,0
461,22.0,Female,East,Primary,Unemployed,585205.4272811244,298651.0315022302,Other,691.1366819449779,1,75,0.7103236199806457,2017-06-30,1
462,64.0,Female,West,Post-Graduate,,584866.8791348339,170091.17526746448,Car,676.6808462997318,0,35,0.8494670431533873,2019-02-03,0
463,47.0,Male,West,Post-Graduate,Self-Employed,994508.4353579616,375949.5796646783,Home,655.7683253045029,4,36,0.432859619874624,2021-11-14,1
464,63.0,Male,East,Secondary,Salaried,322802.4115202004,50000.0,Car,712.293921645135,3,38,0.5522465917260801,2022-03-27,0
465,22.0,Female,North,Post-Graduate,Self-Employed,701117.848367175,114899.29262312799,Home,696.5176426796266,3,30,0.2098557642980235,2022-03-24,0
466,29.0,Other,East,Primary,Salaried,897822.621665658,105369.9892865133,Other,666.8238090618427,1,67,0.20487031111230386,2017-01-05,1
467,33.0,Female,South,Primary,Salaried,1054289.9490845592,412008.40887089656,Home,643.787380390668,1,24,0.3680886343160639,2019-01-28,1
468,43.0,Male,East,Primary,Salaried,,391418.27712101134,Car,547.5735638039251,4,24,0.2705650379973597,2020-01-08,0
469,43.0,Female,South,Primary,Salaried,698285.8905440399,323095.7855567492,Business,642.0957004518664,1,77,0.3821479575550275,2020-01-31,0
470,38.0,Female,West,Primary,Salaried,713952.0714397294,410789.47978176957,Car,659.0163882991222,2,33,0.32393030616987817,2021-10-03,1
471,56.0,Female,North,Secondary,Self-Employed,639096.3463106581,118107.5826382018,Education,712.0984857733473,2,69,0.2199640173870538,2022-10-07,0
472,53.0,Male,West,Primary,Self-Employed,580230.9597521388,302289.26797914703,Education,850.0,5,45,0.8365129024842346,2022-06-20,0
473,50.0,Female,South,Secondary,Self-Employed,687195.0779000092,231223.83574252538,Education,650.7235045189265,2,27,0.20575619197222408,2019-02-25,0
474,47.0,Female,South,Primary,Self-Employed,100000.0,377032.3155827371,Education,618.1015317002264,2,24,0.7152575010359599,2021-09-10,1
475,54.0,Other,South,Graduate,Salaried,736413.8980125262,232716.36511717035,Other,642.8403126957521,4,26,0.30650352084366156,2016-04-02,1
476,,Male,North,Graduate,Salaried,625235.5807323934,192258.56673848783,Business,712.2675814081692,3,35,0.83856073539972,2019-07-05,1
477,27.0,Female,East,Graduate,Salaried,555505.020644347,331136.27778414846,Business,747.0908367837018,2,74,0.82495715771292,2021-04-09,0
478,22.0,Female,West,Graduate,Salaried,1009372.4391439116,381425.3750786849,Car,,5,33,0.65773080245848,2019-05-28,0
479,53.0,Male,West,Secondary,Salaried,465013.19624188956,149748.22077297975,Home,766.2166398587412,1,56,0.6705639048604235,2020-04-20,0
480,51.0,Female,East,Secondary,Salaried,519384.8021869938,240838.6492971436,Car,777.538447008958,2,75,0.203737399378782,2017-02-19,1
481,48.0,Female,West,Post-Graduate,Salaried,998310.6604409468,91233.90495375209,Car,677.6893090021464,5,60,0.8894100962795215,2022-08-10,0
482,27.0,Male,North,Primary,Salaried,433587.7390300287,50000.0,Car,850.0,4,23,0.81448282250307,2020-03-24,0
483,36.0,Male,West,Graduate,Self-Employed,489976.9434126922,280068.94471205934,Car,671.6185183072988,1,55,0.8265743580110645,2022-07-06,0
484,49.0,Female,South,Secondary,Self-Employed,570594.91531383,341335.8034381948,Business,708.7472461072728,5,67,0.6614711759356103,2017-11-19,0
485,18.0,Male,East,Primary,Salaried,768146.8964259098,289310.0213630088,Home,803.6661657418153,2,75,0.44135085005817554,2020-07-23,1
486,22.0,Female,North,Primary,Unemployed,,50000.0,Car,745.3140022390213,3,36,0.8255540543633366,2021-08-20,0
487,62.0,Male,East,Secondary,Unemployed,341474.93056954746,197372.58548852883,Business,520.7322604781809,1,66,0.40406184970583464,2020-03-10,1
488,21.0,Female,North,Graduate,Salaried,493566.2873745621,50000.0,Car,,1,55,0.593898080339542,2017-02-22,0
489,33.0,Male,South,Post-Graduate,Salaried,478529.11335755774,455455.1661481277,Education,768.9571804869189,3,25,0.2698116806407177,2019-02-19,1
490,41.0,Female,East,Primary,Salaried,584555.7909553909,87091.8126822871,Car,592.5223776376354,1,35,0.845368941092925,2018-06-29,1
491,33.0,Other,West,Post-Graduate,Unemployed,685168.7317259659,438310.5414189844,Car,760.0554236103189,2,48,0.2985393204398493,2019-09-16,0
492,19.0,Other,North,Graduate,Self-Employed,683641.1511775944,391880.44655262184,Other,731.2123152010763,1,55,0.35742776401128507,2020-04-15,1
493,45.0,Female,East,Graduate,Salaried,244797.6491903196,114911.44711959074,Education,794.7136387081098,2,57,0.5906939106897504,2022-07-23,0
494,49.0,Male,West,Post-Graduate,Salaried,812788.1975121712,80082.25730983826,Home,644.6454942129087,3,56,0.7348651001490871,2017-02-15,1
495,44.0,Female,East,Graduate,Salaried,650513.7691993247,302555.53245795076,Car,779.6714732471396,0,67,0.6335459141554092,2019-06-01,1
496,37.0,Male,East,Primary,Salaried,876906.4095187812,123351.39442253935,Home,712.7686597920665,3,76,0.3624937389601093,2016-06-01,1
497,41.0,Male,East,Post-Graduate,Salaried,688839.6654581344,265372.69632373116,Education,841.2840243241831,2,67,0.20066012976924325,2019-05-20,0
498,29.0,Male,North,Graduate,,820264.5915471525,177575.86137896223,Car,850.0,4,29,0.7300054062152075,2016-04-01,0
499,52.0,Female,West,Post-Graduate,Self-Employed,693309.0622900254,50000.0,Other,823.0664351242042,3,60,0.8896451281377655,2016-11-26,0
500,50.0,Female,South,Primary,Self-Employed,869245.1512405496,50000.0,Business,738.4414942486579,4,55,0.7669391842142632,2020-07-22,0
501,50.0,Female,North,Graduate,Self-Employed,704450.1272035557,284002.63727418956,Other,850.0,4,48,0.5221446327096307,2018-08-12,1
502,60.0,Male,North,Primary,Self-Employed,580416.9507114192,165766.3380504062,Other,748.2782433334387,2,33,0.8326370829793746,2019-06-05,1
503,54.0,Male,North,Graduate,Salaried,1054486.9440893764,167036.52746288016,Business,,2,23,0.486893371182845,2016-07-12,1
504,29.0,Other,South,Secondary,Self-Employed,777807.4244559784,354379.57586406777,Business,696.858135443874,0,63,0.5674538589704272,2017-06-13,0
505,,Male,West,Graduate,Salaried,714748.8842008826,426016.34149486676,Business,760.9337749036001,5,75,0.5339908371769783,2019-06-20,1
506,18.0,Male,West,Post-Graduate,Self-Employed,344739.1166923328,209118.2917957286,Car,766.0763324496052,1,61,0.5133367108658675,2020-01-13,1
507,50.0,Male,West,Graduate,Salaried,342338.4765072925,198910.19396352078,Home,609.9788088153872,3,55,0.7426335385057339,2017-09-30,1
508,57.0,Female,East,Primary,Self-Employed,,325021.4549670826,Home,612.5174170832262,2,69,0.5687382350886444,2020-05-29,0
509,27.0,Female,East,Primary,Salaried,629104.2395536482,50000.0,Business,672.6952123032121,3,64,0.42170198541765125,2020-05-16,0
510,60.0,Male,East,Graduate,Salaried,477175.48699833674,283472.95821215457,Other,742.7634890764953,5,32,0.3807107173609348,2022-05-24,0
511,61.0,Male,South,Post-Graduate,Salaried,628196.539922412,332782.89577332314,Education,753.0050039903936,5,65,0.22642312187720337,2017-11-28,0
512,46.0,Female,East,Secondary,Salaried,917725.3856087192,352034.5312626444,Business,711.3044099283849,4,37,0.6082366133181322,2021-08-07,0
513,30.0,Female,South,Post-Graduate,Self-Employed,739080.4949100597,50000.0,Other,633.2457013185882,1,52,0.360972990780724,2020-08-28,1
514,29.0,Male,West,Secondary,Self-Employed,371798.29804945237,135796.7095286589,Other,838.9554354415442,0,40,0.30369374541146815,2017-06-23,0
515,48.0,Female,East,Primary,Salaried,577698.2345714113,118260.51207648,Car,614.2353550525568,3,35,0.6576809746793744,2016-11-25,0
516,63.0,Male,East,Post-Graduate,Salaried,439006.70382948784,264983.04316138197,Car,804.1872595883009,1,34,0.6768464804750842,2017-04-14,0
517,19.0,Male,North,Secondary,Salaried,522460.0167182878,322111.68696519756,Home,759.1058626760292,0,73,0.7265084245803661,2017-06-17,1
518,52.0,Female,South,Graduate,Salaried,517276.8668740714,474506.5611168972,Home,802.4265843097382,3,76,0.552503827437014,2021-05-16,1
519,40.0,Male,West,Primary,Salaried,504470.88347919896,175755.17794478906,Education,664.4453365661666,1,24,0.8258382236427206,2017-04-11,1
520,34.0,Female,North,Graduate,Self-Employed,348972.92560532107,175364.12525361794,Education,688.5876641528637,2,25,0.8554399273787594,2022-10-03,0
521,43.0,Male,North,Primary,Salaried,574469.063696362,422450.80283181206,Education,704.4034045824835,3,57,0.7651596578547426,2018-01-31,0
522,,Male,West,Post-Graduate,Salaried,487878.472630538,294486.5407795458,Education,661.8881791518788,1,22,0.6449154374057311,2018-10-02,1
523,46.0,Other,North,Post-Graduate,Salaried,100000.0,440147.7266781961,Other,718.0206762796079,5,67,0.41260466751383207,2018-06-09,0
524,43.0,Male,South,Primary,Salaried,1010594.4049003326,293309.20045147545,Other,826.3271564856966,0,31,0.8880614451341549,2022-06-13,0
525,27.0,Female,South,Primary,Salaried,817753.9308433344,76432.50719300937,Home,596.2532922265622,1,55,0.39189531703435687,2021-05-09,0
526,43.0,Male,East,Primary,Self-Employed,524739.8550150008,50030.74678332903,Car,647.4230633431127,2,52,0.3418598453933017,2022-07-09,0
527,,Male,North,Post-Graduate,Salaried,603763.8099481197,50000.0,Car,638.7403745034995,3,55,0.5095078796506078,2018-08-11,1
528,58.0,Male,East,Secondary,Salaried,365669.1305364877,349307.775213771,Business,692.4465390291161,3,52,0.23978839949867192,2019-12-14,0
529,24.0,Female,North,Graduate,Salaried,939144.575562173,428289.5234630512,Other,689.1578984816904,3,50,0.8849461252702535,2020-07-30,0
530,21.0,Male,South,Graduate,,979457.7389546223,527404.3212079571,Education,761.7851667552565,2,40,0.6119034894914974,2018-04-11,0
531,62.0,Female,South,Post-Graduate,Salaried,631338.7456493049,376465.799848486,Education,702.69784823371,0,46,0.5898664641649227,2018-04-23,0
532,28.0,Male,South,Graduate,Unemployed,804706.1288370689,424425.7866302479,Business,724.2306621375442,3,46,0.6590573959298038,2022-04-16,0
533,46.0,Other,North,Primary,Self-Employed,635057.3557867848,162997.5501019473,Car,731.87584364096,0,27,0.5479165534440447,2019-08-12,0
534,53.0,Male,South,Secondary,Salaried,332654.9122248139,76537.62748842148,Education,719.632324896465,1,75,0.22244446196617912,2016-07-02,0
535,42.0,Female,North,Graduate,Salaried,,377511.89986263297,Car,756.2650449166074,5,56,0.6286179021882777,2019-07-07,0
536,38.0,Female,East,Secondary,Salaried,626385.5933543914,312652.1128359101,Business,690.2141294293804,5,51,0.7013217138695014,2020-08-17,0
537,53.0,Female,North,Primary,Salaried,509090.4562513112,266116.6561511339,Car,831.7094716859998,0,45,0.4917243424368372,2022-02-11,0
538,27.0,Female,East,Graduate,Self-Employed,556269.3445129928,308105.72209494846,Car,850.0,0,21,0.7301069004498351,2019-12-03,0
539,54.0,Female,North,Post-Graduate,,1745160.2654945315,596955.6447374618,Car,756.4984779813656,5,31,0.35890090953689446,2020-12-01,0
540,26.0,Female,East,Secondary,Salaried,583824.3004269077,442572.52897803416,Education,718.2392930967249,3,41,0.35489361374632883,2017-09-18,1
541,41.0,Male,South,Primary,Salaried,610451.6980994967,444247.8377225434,Home,749.9665847453795,4,36,0.3129918913813018,2021-08-17,0
542,52.0,Male,East,Secondary,Salaried,387878.9867206798,331633.052851052,Other,611.9173531293085,4,26,0.4603963318524133,2018-02-21,0
543,52.0,Female,South,Graduate,Self-Employed,456596.77017441276,376870.4308844392,Car,714.4084373972332,2,62,0.7929084247723583,2020-02-16,0
544,53.0,Female,South,Graduate,Self-Employed,343083.14686000615,327109.38286371634,Car,641.4940314441113,5,23,0.7795384435043451,2020-11-19,1
545,35.0,Female,East,Post-Graduate,Salaried,795563.1099372401,180824.54019480717,Car,740.7981533792264,5,56,0.46797694557445263,2018-02-13,0
546,56.0,Female,North,Primary,Salaried,178870.6116319351,363484.701236971,Home,641.8912553618283,2,57,0.6123831151861656,2020-10-25,0
547,49.0,Male,North,Primary,Self-Employed,830718.0686633851,50000.0,Business,672.4178043712883,4,51,0.704571421532441,2021-02-06,1
548,41.0,Male,West,Post-Graduate,Salaried,877269.8794525687,408083.73284438247,Education,,1,30,0.36884474223961605,2018-10-03,1
549,40.0,Female,North,Post-Graduate,Salaried,1618691.647810427,141643.1180701895,Home,606.1403448041865,3,20,0.317698760126323,2017-11-07,1
550,49.0,Male,West,Primary,,100000.0,292870.49301920994,Car,728.3899042348837,3,44,0.8804671952486176,2021-01-04,0
551,54.0,Male,North,Secondary,Self-Employed,527737.8876065419,123226.90623607616,Home,630.4923137345256,1,61,0.632290119246733,2016-07-29,0
552,29.0,Female,North,Secondary,Salaried,587163.1677422362,333008.347461164,Home,785.1019187028461,1,71,0.8869910052835648,2019-08-29,0
553,30.0,Male,South,Post-Graduate,Salaried,397880.3560142173,244911.21611081366,Home,623.688872926935,4,43,0.4364291909925604,2020-06-15,1
554,40.0,Female,West,Secondary,Self-Employed,496956.32123835146,50000.0,Business,736.2603601028617,2,72,0.692122189981892,2019-09-22,0
555,42.0,Male,North,Primary,Salaried,,313104.9446527718,Other,639.0499496822594,1,62,0.3558225455788664,2017-05-04,0
556,52.0,Female,West,Graduate,Salaried,732985.4324603482,163311.8834750934,Education,730.8375820026821,2,75,0.38284011989173905,2019-11-27,1
557,58.0,Male,South,Graduate,Salaried,,382172.0081220054,Business,577.2170136723888,0,36,0.5583314848887369,2016-07-09,1
558,47.0,Male,South,Secondary,Salaried,280480.16608091356,250198.8533101611,Business,663.7453619496354,3,27,0.4237326878556499,2018-04-22,1
559,34.0,Male,West,Post-Graduate,Self-Employed,534596.5364780457,309313.14780820574,Other,632.3029371769812,4,78,0.31733509468840915,2016-11-30,1
560,37.0,Male,South,Post-Graduate,Salaried,557308.6441299124,106364.65674771823,Business,770.6586060247184,3,64,0.3840164913925282,2020-06-30,1
561,42.0,Male,East,Post-Graduate,Salaried,699239.8374726633,161600.1652858957,Home,736.9809971563363,4,46,0.22502387612610525,2019-01-15,0
562,,Male,East,Post-Graduate,Salaried,492936.6574864682,181204.2045848373,Home,601.3939156307614,0,71,0.6930965350342406,2017-08-01,1
563,30.0,Female,South,Post-Graduate,Self-Employed,702299.9150723723,378505.37203638337,Car,,3,37,0.5444816599601031,2016-03-02,1
564,36.0,Male,East,Secondary,Self-Employed,,501606.5631708234,Business,638.2145725821732,0,46,0.26597014648316797,2017-01-21,0
565,53.0,Female,North,Graduate,Salaried,763100.2044888525,129224.23723856856,Car,776.0205755094834,4,41,0.32018579518994383,2019-03-15,0
566,29.0,Female,West,Graduate,Salaried,,411527.221698652,Education,801.7219318123151,1,35,0.27177417667885084,2022-01-09,1
567,58.0,Female,North,Secondary,Self-Employed,563369.9057893411,50000.0,Home,584.6683882791349,3,21,0.6288149657931135,2017-09-10,0
568,36.0,Male,West,Post-Graduate,Salaried,528665.3731640257,70871.5898361566,Education,,0,24,0.2659472545287457,2020-08-10,1
569,29.0,Female,South,Secondary,Self-Employed,836128.1824904289,106183.23157198378,Other,634.1363144593832,5,37,0.7279976331246512,2021-02-20,0
570,26.0,Male,North,Graduate,Self-Employed,474537.3108097394,50000.0,Home,679.7666581824544,3,22,0.21435764352427383,2022-02-03,0
571,24.0,Male,South,Primary,Self-Employed,609044.5417999965,50000.0,Education,702.5803383248766,3,46,0.37456305159712444,2017-05-01,0
572,45.0,Other,South,Secondary,Salaried,610239.580376217,311949.83682066965,Other,845.3284930844378,3,73,0.823466673124335,2019-07-01,0
573,31.0,Male,West,Post-Graduate,Salaried,499643.16143769363,217889.8453408208,Education,619.6920218375292,2,36,0.7029719226855722,2017-06-24,0
574,48.0,Female,West,Graduate,Self-Employed,325506.89042317984,306910.80964076647,Other,766.7799778114642,0,35,0.2510778330479814,2020-03-15,0
575,36.0,Female,West,Graduate,Salaried,664594.9007235336,353570.90291822696,Other,,0,25,0.7747882731396258,2021-08-22,0
576,64.0,Female,North,Graduate,Salaried,587799.2056289233,289842.54897588,Home,600.7525132127413,3,70,0.5451245850781433,2016-05-30,0
577,33.0,Female,East,Graduate,Self-Employed,700048.093887314,348664.4764225561,Car,702.2770758735325,1,26,0.7927481190181804,2018-12-09,0
578,22.0,Male,West,Post-Graduate,Self-Employed,493279.9387121666,239570.1570636596,Other,,3,69,0.6205178421152754,2019-05-23,0
579,52.0,Male,West,Primary,Salaried,844164.2597626096,71950.99175413832,Other,,2,33,0.6772831224230011,2018-09-17,1
580,29.0,Female,North,Graduate,Salaried,424645.24375763105,408672.1271231194,Home,792.7677031500398,4,57,0.8954510922769956,2017-01-06,0
581,42.0,Male,West,Secondary,Salaried,942408.0568035785,161633.18008283095,Car,528.8708700455319,2,59,0.3626348821468127,2019-02-10,0
582,38.0,Male,North,Primary,Self-Employed,250472.69803434768,109660.55518563613,Business,688.3250051109359,1,34,0.6367619023329718,2022-04-18,0
583,53.0,Male,South,Graduate,Unemployed,686954.0129113782,223312.31862934027,Business,806.2092361284244,3,66,0.5222249730401789,2021-10-01,0
584,40.0,Male,West,Primary,Salaried,,113078.36210552303,Car,850.0,0,66,0.227616367045884,2019-02-27,0
585,33.0,Male,West,Secondary,Salaried,440888.5864118235,187385.44270158518,Education,670.9560109049136,5,67,0.21012944905200553,2016-07-11,0
586,56.0,Male,South,Graduate,Self-Employed,684878.7875722025,301608.08823452,Home,585.364073310633,3,52,0.2834600044725011,2018-12-16,1
587,,Female,South,Secondary,Salaried,855903.7339520317,302251.26088691904,Car,803.2438580614366,1,62,0.6543642183769837,2021-11-14,1
588,59.0,Female,South,Post-Graduate,Salaried,156636.2321291871,115325.49003615559,Business,769.212524009621,0,46,0.5970141615393745,2016-07-16,1
589,56.0,Female,West,Graduate,,700548.961498163,176844.1940576883,Other,660.880616833722,2,48,0.5874006928146092,2022-01-03,0
590,31.0,Male,East,Graduate,Salaried,101345.83593398449,411149.9507155366,Business,650.7410033432635,4,76,0.22229973376978207,2020-05-17,0
591,48.0,Male,East,Graduate,Self-Employed,406867.03929535835,324460.01766009117,Other,642.6086269072455,4,56,0.528512097452005,2020-05-19,0
592,22.0,Male,East,Graduate,Salaried,925833.272980189,561259.7559022813,Home,672.4330771412293,3,24,0.84723597248977,2017-11-14,1
593,52.0,Female,West,Post-Graduate,,483643.5933215892,427019.2260612291,Other,725.2854513921304,2,48,0.4783143085174526,2016-11-28,1
594,40.0,Female,South,Graduate,Self-Employed,1095672.0213546164,843287.9205679817,Car,654.7188333810583,5,51,0.6374457288519194,2019-05-28,0
595,46.0,Male,West,Primary,Salaried,560412.4542030636,50000.0,Other,664.8335779550208,5,79,0.7458730729362004,2019-11-22,0
596,60.0,Female,South,Graduate,,1013581.2676327104,364579.0527450134,Education,751.302321552846,1,72,0.7487476953993213,2019-09-27,0
597,28.0,Male,West,Post-Graduate,Salaried,233663.55055879476,242033.9797454634,Car,581.4068687152902,4,25,0.5634960576766899,2020-12-26,1
598,35.0,Female,West,Graduate,Salaried,389738.01767213107,167352.7294692626,Home,,2,21,0.8005663617816354,2022-01-28,1
599,64.0,Female,South,Primary,Salaried,899486.3366359253,275202.3010798793,Car,565.9247184720718,3,25,0.47396466535462284,2020-01-31,0
600,29.0,Female,East,Post-Graduate,Salaried,971540.4687075465,391781.7301917225,Education,708.6729978682321,0,65,0.8220852503493588,2020-11-06,1
601,26.0,Female,South,Post-Graduate,Salaried,579313.7551419432,325124.73865063174,Home,544.84756734865,3,62,0.3681590164768817,2021-07-03,0
602,27.0,Female,North,Primary,Salaried,352189.45949467155,118228.92979869101,Business,771.2008101461143,3,23,0.39615148489339974,2019-04-27,1
